area_type,area,fips,date_start,date_end,variable,code,response,n,n_error,pct
State,California,06,2020-05-28,2020-06-02,foodconf,NA,Did not report,3987111,258099,13.135231949874916
State,California,06,2020-05-28,2020-06-02,foodsufrsn1_curfoodsuf_34,1,Couldn't afford to buy more food,2500175,246491,74.49245638634206
State,California,06,2020-05-28,2020-06-02,foodsufrsn1_curfoodsuf_34,NA,Did not report,856105,175530,25.50754361365794
State,California,06,2020-05-28,2020-06-02,foodsufrsn2_curfoodsuf_34,1,Couldn’t get out to buy food,582898,163446,17.367389484273552
State,California,06,2020-05-28,2020-06-02,foodsufrsn2_curfoodsuf_34,NA,Did not report,2773382,272463,82.632610515726455
State,California,06,2020-05-28,2020-06-02,foodsufrsn3_curfoodsuf_34,1,Afraid to go or didn’t want to go out to buy food,505577,92681,15.063622780388757
State,California,06,2020-05-28,2020-06-02,foodsufrsn3_curfoodsuf_34,NA,Did not report,2850702,269806,84.93637721961124
State,California,06,2020-05-28,2020-06-02,foodsufrsn4_curfoodsuf_34,1,Couldn’t get groceries or meals delivered to me,198719,48866,5.920804049346906
State,California,06,2020-05-28,2020-06-02,foodsufrsn4_curfoodsuf_34,NA,Did not report,3157561,269981,94.07919595065309
State,California,06,2020-05-28,2020-06-02,foodsufrsn5_curfoodsuf_34,1,The stores didn’t have the food I wanted,459645,79854,13.695071794816931
State,California,06,2020-05-28,2020-06-02,foodsufrsn5_curfoodsuf_34,NA,Did not report,2896635,262778,86.30492820518306
State,California,06,2020-05-28,2020-06-02,freefood,1,Yes,3502052,255344,11.537242074298625
State,California,06,2020-05-28,2020-06-02,freefood,2,No,25618533,281806,84.39828918958962
State,California,06,2020-05-28,2020-06-02,freefood,NA,Did not report,1233742,160766,4.064468736111753
State,California,06,2020-05-28,2020-06-02,mortconf,1,No confidence,2139469,236341,9.868828221554082
State,California,06,2020-05-28,2020-06-02,mortconf,2,Slight confidence,3264232,300912,15.057078329679713
State,California,06,2020-05-28,2020-06-02,mortconf,3,Moderate confidence,4703693,262547,21.6969455982337
State,California,06,2020-05-28,2020-06-02,mortconf,4,High confidence,10886682,350891,50.217512422752414
State,California,06,2020-05-28,2020-06-02,mortconf,5,Payment is/will be deferred,418195,103247,1.9290287539894408
State,California,06,2020-05-28,2020-06-02,mortconf,NA,Did not report,8942055,343323,29.45891515689932
State,California,06,2020-05-28,2020-06-02,mortlmth,1,Yes,18255436,403948,84.20770973825063
State,California,06,2020-05-28,2020-06-02,mortlmth,2,No,2379939,283162,10.978056756590428
State,California,06,2020-05-28,2020-06-02,mortlmth,3,Payment was deferred,648646,91229,2.992041110593823
State,California,06,2020-05-28,2020-06-02,mortlmth,NA,Did not report,9070306,361666,29.881425583619173
State,California,06,2020-05-28,2020-06-02,prifoodsuf,1,Enough of the kinds of food (I/we) wanted to eat,19590458,331682,64.53925932227075
State,California,06,2020-05-28,2020-06-02,prifoodsuf,2,"Enough, but not always the kinds of food (I/we) wanted to eat",6815664,327193,22.45368053500681
State,California,06,2020-05-28,2020-06-02,prifoodsuf,3,Sometimes not enough to eat,2452650,248545,8.080065634646536
State,California,06,2020-05-28,2020-06-02,prifoodsuf,4,Often not enough to eat,416836,78397,1.3732347634648896
State,California,06,2020-05-28,2020-06-02,prifoodsuf,NA,Did not report,1078720,171092,3.5537597446110167
State,California,06,2020-05-28,2020-06-02,rhispanic,1,"No, not of Hispanic, Latino, or Spanish origin",19323453,0,63.65963335941168
State,California,06,2020-05-28,2020-06-02,rhispanic,2,"Yes, of Hispanic, Latino, or Spanish origin",11030874,0,36.340366640588314
State,California,06,2020-05-28,2020-06-02,rhispanic_curfoodsuf_34,1,"No, not of Hispanic, Latino, or Spanish origin",1641752,189247,48.91583111166735
State,California,06,2020-05-28,2020-06-02,rhispanic_curfoodsuf_34,2,"Yes, of Hispanic, Latino, or Spanish origin",1714528,185906,51.08416888833266
State,California,06,2020-05-28,2020-06-02,rhispanic_rrace,11,Non-hispanic White,11815538,0,38.92538436713203
State,California,06,2020-05-28,2020-06-02,rhispanic_rrace,12,Non-hispanic Black,1679096,0,5.531653823948445
State,California,06,2020-05-28,2020-06-02,rhispanic_rrace,13,Non-hispanic Asian,4059882,150924,13.374969851367261
State,California,06,2020-05-28,2020-06-02,rhispanic_rrace,14,Non-hispanic Other,1768936,150924,5.827625316963944
State,California,06,2020-05-28,2020-06-02,rhispanic_rrace,21,Hispanic White,8480188,219284,27.93732807725701
State,California,06,2020-05-28,2020-06-02,rhispanic_rrace,22,Hispanic Black,394487,81443,1.2996074291008268
State,California,06,2020-05-28,2020-06-02,rhispanic_rrace,23,Hispanic Asian,452277,103530,1.4899910776347667
State,California,06,2020-05-28,2020-06-02,rhispanic_rrace,24,Hispanic Other,1703922,186592,5.613440056595712
State,California,06,2020-05-28,2020-06-02,rhispanic_rrace_curfoodsuf_34,11,Non-hispanic White,601830,99717,17.931458687017564
State,California,06,2020-05-28,2020-06-02,rhispanic_rrace_curfoodsuf_34,12,Non-hispanic Black,321768,70499,9.587038347336053
State,California,06,2020-05-28,2020-06-02,rhispanic_rrace_curfoodsuf_34,13,Non-hispanic Asian,280768,75418,8.365441995252544
State,California,06,2020-05-28,2020-06-02,rhispanic_rrace_curfoodsuf_34,14,Non-hispanic Other,437387,142844,13.031892082061184
State,California,06,2020-05-28,2020-06-02,rhispanic_rrace_curfoodsuf_34,21,Hispanic White,1258660,165369,37.50163021051824
State,California,06,2020-05-28,2020-06-02,rhispanic_rrace_curfoodsuf_34,22,Hispanic Black,98288,64113,2.9284713844565284
State,California,06,2020-05-28,2020-06-02,rhispanic_rrace_curfoodsuf_34,23,Hispanic Asian,47878,25319,1.4265126442215488
State,California,06,2020-05-28,2020-06-02,rhispanic_rrace_curfoodsuf_34,24,Hispanic Other,309703,101502,9.227554649136342
State,California,06,2020-05-28,2020-06-02,rrace,1,"White, Alone",20295726,219284,66.86271244438903
State,California,06,2020-05-28,2020-06-02,rrace,2,"Black, Alone",2073583,81443,6.831261253049272
State,California,06,2020-05-28,2020-06-02,rrace,3,"Asian, Alone",4512159,178287,14.864960929002027
State,California,06,2020-05-28,2020-06-02,rrace,4,"Any other race alone, or race in combination",3472858,226090,11.441065373559656
State,California,06,2020-05-28,2020-06-02,rrace_curfoodsuf_34,1,"White, Alone",1860490,207851,55.4330888975358
State,California,06,2020-05-28,2020-06-02,rrace_curfoodsuf_34,2,"Black, Alone",420056,98258,12.51550973179258
State,California,06,2020-05-28,2020-06-02,rrace_curfoodsuf_34,3,"Asian, Alone",328645,82332,9.791954639474094
State,California,06,2020-05-28,2020-06-02,rrace_curfoodsuf_34,4,"Any other race alone, or race in combination",747089,183292,22.259446731197524
State,California,06,2020-05-28,2020-06-02,tbirth_year,1932,NA,144613,43482,0.4764152597256341
State,California,06,2020-05-28,2020-06-02,tbirth_year,1933,NA,49434,42702,0.16285776720745845
State,California,06,2020-05-28,2020-06-02,tbirth_year,1934,NA,45582,34016,0.15016750732725007
State,California,06,2020-05-28,2020-06-02,tbirth_year,1935,NA,54581,20055,0.17981300287168478
State,California,06,2020-05-28,2020-06-02,tbirth_year,1936,NA,28900,13158,0.09521027550596
State,California,06,2020-05-28,2020-06-02,tbirth_year,1937,NA,135249,58221,0.4455687410015368
State,California,06,2020-05-28,2020-06-02,tbirth_year,1938,NA,45855,17189,0.15106545078188074
State,California,06,2020-05-28,2020-06-02,tbirth_year,1939,NA,51617,12675,0.17004662297824363
State,California,06,2020-05-28,2020-06-02,tbirth_year,1940,NA,57345,23142,0.1889173732588164
State,California,06,2020-05-28,2020-06-02,tbirth_year,1941,NA,184151,55073,0.6066716814326619
State,California,06,2020-05-28,2020-06-02,tbirth_year,1942,NA,204724,67057,0.6744477758375421
State,California,06,2020-05-28,2020-06-02,tbirth_year,1943,NA,174312,56174,0.5742579228626126
State,California,06,2020-05-28,2020-06-02,tbirth_year,1944,NA,318726,82390,1.0500178223761276
State,California,06,2020-05-28,2020-06-02,tbirth_year,1945,NA,193067,61665,0.6360448415323204
State,California,06,2020-05-28,2020-06-02,tbirth_year,1946,NA,231347,61158,0.7621562083749825
State,California,06,2020-05-28,2020-06-02,tbirth_year,1947,NA,289349,56167,0.953237914226518
State,California,06,2020-05-28,2020-06-02,tbirth_year,1948,NA,442181,140885,1.4567301867727094
State,California,06,2020-05-28,2020-06-02,tbirth_year,1949,NA,450960,128624,1.4856535155355783
State,California,06,2020-05-28,2020-06-02,tbirth_year,1950,NA,513182,111709,1.69063833707372
State,California,06,2020-05-28,2020-06-02,tbirth_year,1951,NA,412963,70951,1.3604747432408077
State,California,06,2020-05-28,2020-06-02,tbirth_year,1952,NA,445104,103823,1.46636009483128
State,California,06,2020-05-28,2020-06-02,tbirth_year,1953,NA,599437,78734,1.9747982919092222
State,California,06,2020-05-28,2020-06-02,tbirth_year,1954,NA,469026,81809,1.5451685492391012
State,California,06,2020-05-28,2020-06-02,tbirth_year,1955,NA,392947,62941,1.2945329769856957
State,California,06,2020-05-28,2020-06-02,tbirth_year,1956,NA,454596,91822,1.4976300483176965
State,California,06,2020-05-28,2020-06-02,tbirth_year,1957,NA,425684,82033,1.402381882770559
State,California,06,2020-05-28,2020-06-02,tbirth_year,1958,NA,344845,61854,1.13606626763379
State,California,06,2020-05-28,2020-06-02,tbirth_year,1959,NA,349729,66938,1.1521551120271698
State,California,06,2020-05-28,2020-06-02,tbirth_year,1960,NA,431839,60831,1.4226605687912617
State,California,06,2020-05-28,2020-06-02,tbirth_year,1961,NA,481622,88369,1.5866680986971264
State,California,06,2020-05-28,2020-06-02,tbirth_year,1962,NA,625459,100779,2.0605282840035835
State,California,06,2020-05-28,2020-06-02,tbirth_year,1963,NA,588724,114920,1.9395055473567488
State,California,06,2020-05-28,2020-06-02,tbirth_year,1964,NA,628173,137633,2.069466939806524
State,California,06,2020-05-28,2020-06-02,tbirth_year,1965,NA,514867,122409,1.696189020282159
State,California,06,2020-05-28,2020-06-02,tbirth_year,1966,NA,503567,106043,1.6589643139684005
State,California,06,2020-05-28,2020-06-02,tbirth_year,1967,NA,527908,95932,1.7391529041072964
State,California,06,2020-05-28,2020-06-02,tbirth_year,1968,NA,361035,75195,1.1894031158481009
State,California,06,2020-05-28,2020-06-02,tbirth_year,1969,NA,545101,97666,1.7957947036786142
State,California,06,2020-05-28,2020-06-02,tbirth_year,1970,NA,489775,86441,1.6135263384458287
State,California,06,2020-05-28,2020-06-02,tbirth_year,1971,NA,600345,89675,1.977790410379145
State,California,06,2020-05-28,2020-06-02,tbirth_year,1972,NA,513762,71008,1.6925483926014306
State,California,06,2020-05-28,2020-06-02,tbirth_year,1973,NA,666817,95970,2.1967790349173586
State,California,06,2020-05-28,2020-06-02,tbirth_year,1974,NA,287203,32530,0.9461686898440539
State,California,06,2020-05-28,2020-06-02,tbirth_year,1975,NA,376291,68799,1.23966081994314
State,California,06,2020-05-28,2020-06-02,tbirth_year,1976,NA,510002,76825,1.6801616722190804
State,California,06,2020-05-28,2020-06-02,tbirth_year,1977,NA,517710,82733,1.7055564592777497
State,California,06,2020-05-28,2020-06-02,tbirth_year,1978,NA,457810,94455,1.5082196268505086
State,California,06,2020-05-28,2020-06-02,tbirth_year,1979,NA,629136,90106,2.0726392717835815
State,California,06,2020-05-28,2020-06-02,tbirth_year,1980,NA,448750,65205,1.4783723693937154
State,California,06,2020-05-28,2020-06-02,tbirth_year,1981,NA,507564,62481,1.6721306983552753
State,California,06,2020-05-28,2020-06-02,tbirth_year,1982,NA,474293,65838,1.5625213201783754
State,California,06,2020-05-28,2020-06-02,tbirth_year,1983,NA,520231,81646,1.7138612756587734
State,California,06,2020-05-28,2020-06-02,tbirth_year,1984,NA,664180,101085,2.18809120772867
State,California,06,2020-05-28,2020-06-02,tbirth_year,1985,NA,664082,135290,2.187766374924434
State,California,06,2020-05-28,2020-06-02,tbirth_year,1986,NA,524011,83094,1.726312602584494
State,California,06,2020-05-28,2020-06-02,tbirth_year,1987,NA,540080,90177,1.779251542257754
State,California,06,2020-05-28,2020-06-02,tbirth_year,1988,NA,708102,120703,2.3327890256681068
State,California,06,2020-05-28,2020-06-02,tbirth_year,1989,NA,652141,115099,2.148428106968219
State,California,06,2020-05-28,2020-06-02,tbirth_year,1990,NA,621844,114069,2.048617853229417
State,California,06,2020-05-28,2020-06-02,tbirth_year,1991,NA,753312,136708,2.4817294289880585
State,California,06,2020-05-28,2020-06-02,tbirth_year,1992,NA,680670,97340,2.242416098587201
State,California,06,2020-05-28,2020-06-02,tbirth_year,1993,NA,439125,80928,1.4466636950216998
State,California,06,2020-05-28,2020-06-02,tbirth_year,1994,NA,394810,83058,1.3006695927377074
State,California,06,2020-05-28,2020-06-02,tbirth_year,1995,NA,542278,96238,1.7864942511005717
State,California,06,2020-05-28,2020-06-02,tbirth_year,1996,NA,545482,84690,1.7970495322636506
State,California,06,2020-05-28,2020-06-02,tbirth_year,1997,NA,623309,116830,2.053443723964676
State,California,06,2020-05-28,2020-06-02,tbirth_year,1998,NA,635665,118132,2.094147930278004
State,California,06,2020-05-28,2020-06-02,tbirth_year,1999,NA,473104,133975,1.5586038096156185
State,California,06,2020-05-28,2020-06-02,tbirth_year,2000,NA,352491,77971,1.1612560964418805
State,California,06,2020-05-28,2020-06-02,tbirth_year,2001,NA,356921,81425,1.1758473545481503
State,California,06,2020-05-28,2020-06-02,tbirth_year,2002,NA,465230,99749,1.532665723065292
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1932,NA,4183,4421,0.12462913133130828
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1938,NA,1268,1255,0.037792369238211665
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1940,NA,23926,21865,0.712886280943652
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1942,NA,874,930,0.02602985859626591
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1943,NA,17799,19122,0.5303125557664469
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1944,NA,62197,46233,1.8531663870806463
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1946,NA,7150,5272,0.21302942365198593
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1947,NA,448,365,0.013336861872609362
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1948,NA,1092,1122,0.03253080468826737
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1949,NA,23508,18434,0.7004170971541117
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1950,NA,30965,21843,0.9225886736740022
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1951,NA,12035,9026,0.3585667674332446
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1952,NA,13600,11403,0.4052024148354381
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1953,NA,14613,10985,0.43539056311170926
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1954,NA,10705,6789,0.31896007916622143
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1956,NA,17925,9043,0.5340854234330825
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1957,NA,11494,8905,0.3424615197846831
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1958,NA,27329,22537,0.8142540284847394
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1959,NA,5906,3376,0.1759730468458006
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1960,NA,3480,2234,0.10369368022120187
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1961,NA,63032,39289,1.8780225673385853
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1962,NA,89875,46676,2.677804159749953
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1963,NA,103961,61519,3.0974954626075824
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1964,NA,230942,121997,6.88089908083125
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1965,NA,15570,12659,0.4639133349743562
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1966,NA,30202,17721,0.899871644784881
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1967,NA,92063,50489,2.743003647742193
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1968,NA,37693,26980,1.1230569661464733
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1969,NA,109381,62478,3.258995249532168
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1970,NA,14584,9041,0.43451773119618325
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1971,NA,53188,25686,1.5847242681080924
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1972,NA,204611,78881,6.096369612727226
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1973,NA,121197,56926,3.611053179609251
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1974,NA,17522,9580,0.52206637882086
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1975,NA,51303,32419,1.528578384715404
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1976,NA,36143,18435,1.0768710668558952
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1977,NA,87136,38231,2.5961975121917504
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1978,NA,92771,68355,2.764099842310843
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1979,NA,29273,11820,0.8721920034516074
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1980,NA,13595,9147,0.4050603210386677
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1981,NA,62877,29568,1.8734225799554791
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1982,NA,92899,40764,2.7679042450153233
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1983,NA,37361,16448,1.113171681739398
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1984,NA,62179,35876,1.8526242222816656
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1985,NA,244356,121500,7.280553568338951
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1986,NA,56100,50336,1.6715070247801005
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1987,NA,103364,43814,3.0797273379277157
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1988,NA,48529,23880,1.4459178464680453
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1989,NA,45822,24934,1.3652677805234217
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1990,NA,168466,88304,5.0194251542768855
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1991,NA,115981,46956,3.455652915692509
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1992,NA,44498,24563,1.3258196717915525
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1993,NA,26633,11343,0.7935366483044956
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1994,NA,58296,27407,1.7369324885935842
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1995,NA,100553,39273,2.9959547431362754
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1996,NA,62328,31263,1.8570708201317434
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1997,NA,80998,39813,2.4133177622913697
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1998,NA,32627,23987,0.972106687900452
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,1999,NA,32485,21746,0.9678839380014139
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,2000,NA,66396,37966,1.9782478439353037
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,2001,NA,27658,20209,0.8240717002675793
State,California,06,2020-05-28,2020-06-02,tbirth_year_curfoodsuf_34,2002,NA,1335,1480,0.03978395659988273
State,California,06,2020-05-28,2020-06-02,tenure,1,Owned free and clear,3555264,203900,11.712543189755426
State,California,06,2020-05-28,2020-06-02,tenure,2,Owned with a mortgage or loan (including home equity loans),10566195,429144,34.809517714678115
State,California,06,2020-05-28,2020-06-02,tenure,3,Rented,11112861,391839,36.61046621710733
State,California,06,2020-05-28,2020-06-02,tenure,4,Occupied without payment of rent,484003,101010,1.5945116570647468
State,California,06,2020-05-28,2020-06-02,tenure,NA,Did not report,4636005,236293,15.272961221394382
State,California,06,2020-05-28,2020-06-02,thhld_numkid,0,NA,18408314,343416,60.64477761780166
State,California,06,2020-05-28,2020-06-02,thhld_numkid,1,NA,4816240,275199,15.866731690421862
State,California,06,2020-05-28,2020-06-02,thhld_numkid,2,NA,4083450,273770,13.452613827581708
State,California,06,2020-05-28,2020-06-02,thhld_numkid,3,NA,1884552,225884,6.208512021746415
State,California,06,2020-05-28,2020-06-02,thhld_numkid,4,NA,530730,117763,1.748448408258301
State,California,06,2020-05-28,2020-06-02,thhld_numkid,5,NA,631041,150695,2.078916434190055
State,California,06,2020-05-28,2020-06-02,thhld_numkid_curfoodsuf_34,0,NA,1502226,188077,44.758675440117294
State,California,06,2020-05-28,2020-06-02,thhld_numkid_curfoodsuf_34,1,NA,742042,137721,22.10905493901065
State,California,06,2020-05-28,2020-06-02,thhld_numkid_curfoodsuf_34,2,NA,449164,107895,13.382789042022733
State,California,06,2020-05-28,2020-06-02,thhld_numkid_curfoodsuf_34,3,NA,301704,98027,8.989234461366438
State,California,06,2020-05-28,2020-06-02,thhld_numkid_curfoodsuf_34,4,NA,181988,84772,5.42231357041066
State,California,06,2020-05-28,2020-06-02,thhld_numkid_curfoodsuf_34,5,NA,179156,65427,5.337932547072226
State,California,06,2020-05-28,2020-06-02,total,NA,Total,30354327,0,99.99999999999999
State,California,06,2020-05-28,2020-06-02,wherefree1,1,Free meals through the school or other programs aimed at children,1705425,178315,48.697871806890305
State,California,06,2020-05-28,2020-06-02,wherefree1,NA,Did not report,28648902,178315,94.38160864460744
State,California,06,2020-05-28,2020-06-02,wherefree2,1,Food pantry or food bank,783170,147768,22.363187451094685
State,California,06,2020-05-28,2020-06-02,wherefree2,NA,Did not report,29571157,147768,97.41990492823804
State,California,06,2020-05-28,2020-06-02,wherefree3,1,Home-delivered meal service like Meals on Wheels,92162,33346,2.6316591498529136
State,California,06,2020-05-28,2020-06-02,wherefree3,NA,Did not report,30262165,33346,99.69637911331102
State,California,06,2020-05-28,2020-06-02,wherefree4,1,"Church, synagogue, temple, mosque or other religious organization",526863,115575,15.044412106716145
State,California,06,2020-05-28,2020-06-02,wherefree4,NA,Did not report,29827464,115575,98.26428975659307
State,California,06,2020-05-28,2020-06-02,wherefree5,1,Shelter or soup kitchen,27147,14221,0.7751634535919216
State,California,06,2020-05-28,2020-06-02,wherefree5,NA,Did not report,30327180,14221,99.9105675158876
State,California,06,2020-05-28,2020-06-02,wherefree6,1,Other community program,940804,176263,26.864351047336612
State,California,06,2020-05-28,2020-06-02,wherefree6,NA,Did not report,29413523,176263,96.90059478797939
State,California,06,2020-05-28,2020-06-02,wherefree7,1,"Family, friends, or neighbors",582544,82507,16.634353841679644
State,California,06,2020-05-28,2020-06-02,wherefree7,NA,Did not report,29771783,82507,98.08085432979003
State,California,06,2020-05-28,2020-06-02,wrkloss,1,Yes,15633342,311072,51.50284592130458
State,California,06,2020-05-28,2020-06-02,wrkloss,2,No,14511056,320157,47.805559754361205
State,California,06,2020-05-28,2020-06-02,wrkloss,NA,Did not report,209929,63170,0.6915943243342155
State,California,06,2020-05-21,2020-05-26,curfoodsuf,1,Enough of the kinds of food (I/we) wanted to eat,16430880,405509,54.13027338062068
State,California,06,2020-05-21,2020-05-26,curfoodsuf,2,"Enough, but not always the kinds of food (I/we) wanted to eat",10051426,398401,33.11365192302835
State,California,06,2020-05-21,2020-05-26,curfoodsuf,3,Sometimes not enough to eat,1981839,210505,6.529016644405685
State,California,06,2020-05-21,2020-05-26,curfoodsuf,4,Often not enough to eat,1078974,289661,3.5545974913885807
State,California,06,2020-05-21,2020-05-26,curfoodsuf,NA,Did not report,811207,126916,2.6724605605566985
State,California,06,2020-05-21,2020-05-26,egender,1,Male,14853271,0,48.932959431100834
State,California,06,2020-05-21,2020-05-26,egender,2,Female,15501056,0,51.06704056889916
State,California,06,2020-05-21,2020-05-26,egender_curfoodsuf_34,1,Male,1054306,193803,34.445274963766884
State,California,06,2020-05-21,2020-05-26,egender_curfoodsuf_34,2,Female,2006508,267235,65.55472503623312
State,California,06,2020-05-21,2020-05-26,expctloss,1,Yes,13271603,493109,43.722276587390596
State,California,06,2020-05-21,2020-05-26,expctloss,2,No,16987162,493500,55.962902307426816
State,California,06,2020-05-21,2020-05-26,expctloss,NA,Did not report,95562,23971,0.3148211051825889
State,California,06,2020-05-21,2020-05-26,foodconf,1,Not at all confident,2471603,272725,8.142505942027674
State,California,06,2020-05-21,2020-05-26,foodconf,2,Somewhat confident,6674453,355960,21.988472424964307
State,California,06,2020-05-21,2020-05-26,foodconf,3,Moderately confident,5051524,340641,16.641858523836113
State,California,06,2020-05-21,2020-05-26,foodconf,4,Very confident,12309845,332777,40.55384080173591
State,California,06,2020-05-21,2020-05-26,foodconf,NA,Did not report,3846902,305751,12.673322307435985
State,California,06,2020-05-21,2020-05-26,foodsufrsn1_curfoodsuf_34,1,Couldn't afford to buy more food,2107006,243575,68.83812195813444
State,California,06,2020-05-21,2020-05-26,foodsufrsn1_curfoodsuf_34,NA,Did not report,953807,205468,31.161878041865567
State,California,06,2020-05-21,2020-05-26,foodsufrsn2_curfoodsuf_34,1,Couldn’t get out to buy food,550770,187150,17.994235370979414
State,California,06,2020-05-21,2020-05-26,foodsufrsn2_curfoodsuf_34,NA,Did not report,2510043,283243,82.00576462902059
State,California,06,2020-05-21,2020-05-26,foodsufrsn3_curfoodsuf_34,1,Afraid to go or didn’t want to go out to buy food,785715,216479,25.670140069738633
State,California,06,2020-05-21,2020-05-26,foodsufrsn3_curfoodsuf_34,NA,Did not report,2275098,255853,74.32985993026136
State,California,06,2020-05-21,2020-05-26,foodsufrsn4_curfoodsuf_34,1,Couldn’t get groceries or meals delivered to me,680037,229833,22.21753367686185
State,California,06,2020-05-21,2020-05-26,foodsufrsn4_curfoodsuf_34,NA,Did not report,2380776,237129,77.78246632313814
State,California,06,2020-05-21,2020-05-26,foodsufrsn5_curfoodsuf_34,1,The stores didn’t have the food I wanted,660503,187476,21.579319152376627
State,California,06,2020-05-21,2020-05-26,foodsufrsn5_curfoodsuf_34,NA,Did not report,2400311,280202,78.42068084762337
State,California,06,2020-05-21,2020-05-26,freefood,1,Yes,3831577,314273,12.62283530010131
State,California,06,2020-05-21,2020-05-26,freefood,2,No,25413727,380539,83.72357270661497
State,California,06,2020-05-21,2020-05-26,freefood,NA,Did not report,1109023,164229,3.6535919932837135
State,California,06,2020-05-21,2020-05-26,mortconf,1,No confidence,1823309,230348,8.69434640150476
State,California,06,2020-05-21,2020-05-26,mortconf,2,Slight confidence,3303324,316655,15.751716051181349
State,California,06,2020-05-21,2020-05-26,mortconf,3,Moderate confidence,4732607,343273,22.567167232563605
State,California,06,2020-05-21,2020-05-26,mortconf,4,High confidence,10502189,348792,50.079097623059525
